image_name,slash_burn,clear,blooming,primary,cloudy,conventional_mine,water,haze,cultivation,partly_cloudy,artisinal_mine,habitation,bare_ground,blow_down,agriculture,road,selective_logging
train_4950,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8541,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24160,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1
train_15450,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18230,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6798,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_40089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
train_27578,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37534,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_15505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27276,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15626,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17367,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23412,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
train_3476,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31254,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6404,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37705,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33646,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_35633,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_22295,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_39833,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_11181,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_4926,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34139,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_24891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_27040,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_16620,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23189,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_40261,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_12105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_30381,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_1874,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
train_11828,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39027,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_17791,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26285,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train_10136,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_25729,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_18662,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_19275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_1140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_252,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_17763,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_29219,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_30090,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_13887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_30635,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_30617,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25307,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
train_19568,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
train_6711,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_20953,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_32086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7277,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_7084,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25202,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26414,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_35181,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
train_3269,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34577,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37309,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_29627,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_36594,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_12723,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_29556,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
train_10312,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
train_1793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_3167,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39514,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_5555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_26269,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11316,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_23252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_8030,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28729,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_8906,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23063,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_16907,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
train_7086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38192,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_15277,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
train_468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27648,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14365,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_21059,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_20022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_10446,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_29702,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19826,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_7141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36039,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_10050,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_22267,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25727,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14954,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_532,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
train_39090,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11811,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_16426,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
train_3808,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_39577,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6843,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6369,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
train_22642,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_4704,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_30490,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_20898,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31488,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11893,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_38531,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
train_18049,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_19331,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39731,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_19202,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_36008,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13883,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
train_27637,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_11619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21759,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_9643,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_34525,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_21800,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_16914,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28664,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_20654,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_10042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_19189,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
train_22906,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_32601,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_34642,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_32088,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_5470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23216,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_33424,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19717,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
train_22675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_36053,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_3649,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_113,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36787,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_2506,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21683,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38202,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_29743,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2838,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_23501,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_13365,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_10300,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24267,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_4539,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7610,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_15887,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
train_11023,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_32158,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_14860,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_38780,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
train_2394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35428,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_23504,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
train_17433,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_29456,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
train_25489,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19170,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_16512,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
train_16724,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_10249,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37547,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
train_5557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_23630,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11239,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_40129,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
train_16280,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_5211,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_22378,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_10409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6062,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_36049,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_35580,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_33397,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_37658,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
train_20544,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
train_38548,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_1031,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_21540,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_1304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_27789,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15799,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_21037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3339,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_28027,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_21563,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_31949,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_35935,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3582,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_39497,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_31089,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2494,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_38684,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39335,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15950,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13897,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_11766,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_3122,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_24386,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_13809,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_31479,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
train_37032,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_15964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29671,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_16562,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
train_1290,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_10855,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5079,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
train_4494,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23658,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21642,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13707,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_34461,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_17429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_33043,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28561,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_697,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5057,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_33479,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_11404,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_2901,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_14730,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14671,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
train_34599,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
train_22695,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_7400,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29548,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_39272,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8190,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_30512,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_25109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_19422,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_6626,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_32091,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_25492,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_4156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31696,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31742,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_9858,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_14317,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34115,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_9122,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
train_4042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24523,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
train_9391,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_40347,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_34394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32279,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_31336,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21422,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23051,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_18490,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25601,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_36051,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_5728,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_22928,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7071,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_29250,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18997,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31790,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
train_21549,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_4013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_22421,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33948,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_11616,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_14532,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_14182,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_40048,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_28660,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_27250,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_30376,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_32548,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_13615,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_24086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_38864,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_6799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
train_15798,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25746,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_9746,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_1881,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_20378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26845,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
train_34535,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_28051,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8388,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_24892,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6638,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_1348,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_32335,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36304,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23238,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_1880,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_13371,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_16215,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31084,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
train_5617,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_33104,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_4725,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_26553,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_25944,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_4037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_21016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_17363,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_12958,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_22600,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
train_22965,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
train_31964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29610,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_4586,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_21262,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_9649,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
train_26031,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_9404,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_30695,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_22579,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11311,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_7336,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_13206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_33578,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29946,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11836,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_10931,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_20773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_23279,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
train_12454,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17421,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_8592,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_25212,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36929,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_24903,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_24004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_14935,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_24570,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
